Plot Title:HOBO_temp_example.csv,,,,,,
#,"Date Time, GMT-05:00","Temp, °F (LGR S/N: 20672839, SEN S/N: 20672839)",Coupler Detached (LGR S/N: 20672839),Coupler Attached (LGR S/N: 20672839),Stopped (LGR S/N: 20672839),End Of File (LGR S/N: 20672839)
5424,3/1/2022 9:26,36.41,,,,
5425,3/1/2022 10:26,36.361,,,,
5426,3/1/2022 11:26,36.554,,,,
5427,3/1/2022 12:26,36.698,,,,
5428,3/1/2022 13:26,37.416,,,,
5429,3/1/2022 14:26,35.443,,,,
5430,3/1/2022 15:26,33.732,,,,
5431,3/1/2022 16:26,33.089,,,,
5432,3/1/2022 17:26,32.79,,,,
5433,3/1/2022 18:26,36.361,,,,
5434,3/1/2022 19:26,36.41,,,,
5435,3/1/2022 20:26,36.313,,,,
5436,3/1/2022 21:26,36.217,,,,
5437,3/1/2022 22:26,36.217,,,,
5438,3/1/2022 23:26,36.217,,,,
5439,3/2/2022 0:26,36.313,,,,
5440,3/2/2022 1:26,36.12,,,,
5441,3/2/2022 2:26,36.266,,,,
5442,3/2/2022 3:26,36.361,,,,
5443,3/2/2022 4:26,36.217,,,,
5444,3/2/2022 5:26,36.072,,,,
5445,3/2/2022 6:26,36.072,,,,
5446,3/2/2022 7:26,36.169,,,,
5447,3/2/2022 8:26,36.169,,,,
5448,3/2/2022 9:26,36.266,,,,
5449,3/2/2022 10:26,36.41,,,,
5450,3/2/2022 11:26,36.505,,,,
5451,3/2/2022 12:26,36.651,,,,
5452,3/2/2022 13:26,36.795,,,,
5453,3/2/2022 14:26,36.891,,,,
5454,3/2/2022 15:26,35.733,,,,
5455,3/2/2022 16:26,32.79,,,,
5456,3/2/2022 17:26,31.138,,,,
5457,3/2/2022 18:26,33.237,,,,
5458,3/2/2022 19:26,36.41,,,,
5459,3/2/2022 20:26,36.554,,,,
5460,3/2/2022 21:26,36.41,,,,
5461,3/2/2022 22:26,36.313,,,,
5462,3/2/2022 23:26,36.313,,,,
5463,3/3/2022 0:26,36.361,,,,
5464,3/3/2022 1:26,36.072,,,,
5465,3/3/2022 2:26,36.12,,,,
5466,3/3/2022 3:26,34.419,,,,
5467,3/3/2022 4:26,32.891,,,,
5468,3/3/2022 5:26,31.842,,,,
5469,3/3/2022 6:26,32.392,,,,
5470,3/3/2022 7:26,35.541,,,,
5471,3/3/2022 8:26,35.976,,,,
5472,3/3/2022 9:26,36.12,,,,
5473,3/3/2022 10:26,36.217,,,,
5474,3/3/2022 11:26,36.554,,,,
5475,3/3/2022 12:26,36.698,,,,
5476,3/3/2022 13:26,36.795,,,,
5477,3/3/2022 14:26,36.891,,,,
5478,3/3/2022 15:26,36.651,,,,
5479,3/3/2022 16:26,29.867,,,,
5480,3/3/2022 17:26,27.118,,,,
5481,3/3/2022 18:26,26.271,,,,
5482,3/3/2022 19:26,24.391,,,,
5483,3/3/2022 20:26,34.272,,,,
5484,3/3/2022 21:26,35.928,,,,
5485,3/3/2022 22:26,35.685,,,,
5486,3/3/2022 23:26,36.169,,,,
5487,3/4/2022 0:26,36.025,,,,
5488,3/4/2022 1:26,35.782,,,,
5489,3/4/2022 2:26,34.174,,,,
5490,3/4/2022 3:26,33.928,,,,
5491,3/4/2022 4:26,25.898,,,,
5492,3/4/2022 5:26,22.413,,,,
5493,3/4/2022 6:26,22.08,,,,
5494,3/4/2022 7:26,23.738,,,,
5495,3/4/2022 8:26,33.978,,,,
5496,3/4/2022 9:26,35.733,,,,
5497,3/4/2022 10:26,36.12,,,,
5498,3/4/2022 11:26,35.928,,,,
5499,3/4/2022 12:26,36.12,,,,
5500,3/4/2022 13:26,36.217,,,,
5501,3/4/2022 14:26,36.12,,,,
5502,3/4/2022 15:26,35.83,,,,
5503,3/4/2022 16:26,31.892,,,,
5504,3/4/2022 17:26,28.632,,,,
5505,3/4/2022 18:26,27.799,,,,
5506,3/4/2022 19:26,27.381,,,,
5507,3/4/2022 20:26,34.32,,,,
5508,3/4/2022 21:26,35.006,,,,
5509,3/4/2022 22:26,35.249,,,,
5510,3/4/2022 23:26,35.83,,,,
5511,3/5/2022 0:26,35.976,,,,
5512,3/5/2022 1:26,35.976,,,,
5513,3/5/2022 2:26,35.733,,,,
5514,3/5/2022 3:26,34.907,,,,
5515,3/5/2022 4:26,32.99,,,,
5516,3/5/2022 5:26,28.994,,,,
5517,3/5/2022 6:26,28.684,,,,
5518,3/5/2022 7:26,29.764,,,,
5519,3/5/2022 8:26,34.419,,,,
5520,3/5/2022 9:26,35.685,,,,
5521,3/5/2022 10:26,36.025,,,,
5522,3/5/2022 11:26,36.266,,,,
5523,3/5/2022 12:26,36.361,,,,
5524,3/5/2022 13:26,36.554,,,,
5525,3/5/2022 14:26,36.747,,,,
5526,3/5/2022 15:26,36.795,,,,
5527,3/5/2022 16:26,36.842,,,,
5528,3/5/2022 17:26,33.237,,,,
5529,3/5/2022 18:26,32.641,,,,
5530,3/5/2022 19:26,32.193,,,,
5531,3/5/2022 20:26,32.193,,,,
5532,3/5/2022 21:26,35.976,,,,
5533,3/5/2022 22:26,35.976,,,,
5534,3/5/2022 23:26,36.12,,,,
5535,3/6/2022 0:26,36.313,,,,
5536,3/6/2022 1:26,36.41,,,,
5537,3/6/2022 2:26,36.361,,,,
5538,3/6/2022 3:26,36.361,,,,
5539,3/6/2022 4:26,36.12,,,,
5540,3/6/2022 5:26,36.217,,,,
5541,3/6/2022 6:26,36.361,,,,
5542,3/6/2022 7:26,36.795,,,,
5543,3/6/2022 8:26,36.842,,,,
5544,3/6/2022 9:26,36.41,,,,
5545,3/6/2022 10:26,36.313,,,,
5546,3/6/2022 11:26,36.459,,,,
5547,3/6/2022 12:26,36.505,,,,
5548,3/6/2022 13:26,36.554,,,,
5549,3/6/2022 14:26,36.603,,,,
5550,3/6/2022 15:26,36.698,,,,
5551,3/6/2022 16:26,36.795,,,,
5552,3/6/2022 17:26,36.747,,,,
5553,3/6/2022 18:26,36.698,,,,
5554,3/6/2022 19:26,36.747,,,,
5555,3/6/2022 20:26,36.891,,,,
5556,3/6/2022 21:26,36.603,,,,
5557,3/6/2022 22:26,36.603,,,,
5558,3/6/2022 23:26,36.651,,,,
5559,3/7/2022 0:26,36.698,,,,
5560,3/7/2022 1:26,36.747,,,,
5561,3/7/2022 2:26,36.698,,,,
5562,3/7/2022 3:26,36.747,,,,
5563,3/7/2022 4:26,36.747,,,,
5564,3/7/2022 5:26,36.747,,,,
5565,3/7/2022 6:26,36.651,,,,
5566,3/7/2022 7:26,36.842,,,,
5567,3/7/2022 8:26,37.846,,,,
5568,3/7/2022 9:26,36.651,,,,
5569,3/7/2022 10:26,36.698,,,,
5570,3/7/2022 11:26,36.795,,,,
5571,3/7/2022 12:26,36.747,,,,
5572,3/7/2022 13:26,36.795,,,,
5573,3/7/2022 14:26,36.795,,,,
5574,3/7/2022 15:26,36.795,,,,
5575,3/7/2022 16:26,36.842,,,,
5576,3/7/2022 17:26,36.986,,,,
5577,3/7/2022 18:26,36.986,,,,
5578,3/7/2022 19:26,37.035,,,,
5579,3/7/2022 20:26,37.081,,,,
5580,3/7/2022 21:26,36.986,,,,
5581,3/7/2022 22:26,36.986,,,,
5582,3/7/2022 23:26,36.986,,,,
5583,3/8/2022 0:26,36.891,,,,
5584,3/8/2022 1:26,36.842,,,,
5585,3/8/2022 2:26,36.891,,,,
5586,3/8/2022 3:26,36.891,,,,
5587,3/8/2022 4:26,36.795,,,,
5588,3/8/2022 5:26,36.842,,,,
5589,3/8/2022 6:26,36.747,,,,
5590,3/8/2022 7:26,36.747,,,,
5591,3/8/2022 8:26,36.986,,,,
5592,3/8/2022 9:26,38.795,,,,
5593,3/8/2022 10:26,37.081,,,,
5594,3/8/2022 11:26,37.081,,,,
5595,3/8/2022 12:26,37.369,,,,
5596,3/8/2022 13:26,37.274,,,,
5597,3/8/2022 14:26,37.416,,,,
5598,3/8/2022 15:26,37.416,,,,
5599,3/8/2022 16:26,37.369,,,,
5600,3/8/2022 17:26,37.274,,,,
5601,3/8/2022 18:26,37.179,,,,
5602,3/8/2022 19:26,36.842,,,,
5603,3/8/2022 20:26,35.2,,,,
5604,3/8/2022 21:26,36.072,,,,
5605,3/8/2022 22:26,36.939,,,,
5606,3/8/2022 23:26,37.035,,,,
5607,3/9/2022 0:26,36.842,,,,
5608,3/9/2022 1:26,36.795,,,,
5609,3/9/2022 2:26,36.698,,,,
5610,3/9/2022 3:26,36.459,,,,
5611,3/9/2022 4:26,36.554,,,,
5612,3/9/2022 5:26,36.41,,,,
5613,3/9/2022 6:26,36.41,,,,
5614,3/9/2022 7:26,36.651,,,,
5615,3/9/2022 8:26,37.081,,,,
5616,3/9/2022 9:26,37.416,,,,
5617,3/9/2022 10:26,37.321,,,,
5618,3/9/2022 11:26,37.035,,,,
5619,3/9/2022 12:26,36.986,,,,
5620,3/9/2022 13:26,37.035,,,,
5621,3/9/2022 14:26,37.035,,,,
5622,3/9/2022 15:26,37.081,,,,
5623,3/9/2022 16:26,37.13,,,,
5624,3/9/2022 17:26,37.035,,,,
5625,3/9/2022 18:26,36.939,,,,
5626,3/9/2022 19:26,36.986,,,,
5627,3/9/2022 20:26,36.986,,,,
5628,3/9/2022 21:26,36.891,,,,
5629,3/9/2022 22:26,36.891,,,,
5630,3/9/2022 23:26,36.939,,,,
5631,3/10/2022 0:26,36.939,,,,
5632,3/10/2022 1:26,36.891,,,,
5633,3/10/2022 2:26,36.891,,,,
5634,3/10/2022 3:26,36.842,,,,
5635,3/10/2022 4:26,36.795,,,,
5636,3/10/2022 5:26,36.795,,,,
5637,3/10/2022 6:26,36.698,,,,
5638,3/10/2022 7:26,36.842,,,,
5639,3/10/2022 8:26,36.986,,,,
5640,3/10/2022 9:26,37.081,,,,
5641,3/10/2022 10:26,37.846,,,,
5642,3/10/2022 11:26,37.702,,,,
5643,3/10/2022 12:26,37.656,,,,
5644,3/10/2022 13:26,38.131,,,,
5645,3/10/2022 14:26,37.179,,,,
5646,3/10/2022 15:26,37.942,,,,
5647,3/10/2022 16:26,37.798,,,,
5648,3/10/2022 17:26,37.751,,,,
5649,3/10/2022 18:26,37.369,,,,
5650,3/10/2022 19:26,37.081,,,,
5651,3/10/2022 20:26,37.369,,,,
5652,3/10/2022 21:26,37.465,,,,
5653,3/10/2022 22:26,37.225,,,,
5654,3/10/2022 23:26,37.13,,,,
5655,3/11/2022 0:26,37.081,,,,
5656,3/11/2022 1:26,37.13,,,,
5657,3/11/2022 2:26,37.179,,,,
5658,3/11/2022 3:26,37.179,,,,
5659,3/11/2022 4:26,37.179,,,,
5660,3/11/2022 5:26,37.13,,,,
5661,3/11/2022 6:26,37.081,,,,
5662,3/11/2022 7:26,37.035,,,,
5663,3/11/2022 8:26,37.13,,,,
5664,3/11/2022 9:26,37.369,,,,
5665,3/11/2022 10:26,37.56,,,,
5666,3/11/2022 11:26,37.751,,,,
5667,3/11/2022 12:26,37.798,,,,
5668,3/11/2022 13:26,37.369,,,,
5669,3/11/2022 14:26,37.416,,,,
5670,3/11/2022 15:26,37.416,,,,
5671,3/11/2022 16:26,37.416,,,,
5672,3/11/2022 17:26,37.846,,,,
5673,3/11/2022 18:26,37.702,,,,
5674,3/11/2022 19:26,37.702,,,,
5675,3/11/2022 20:26,37.321,,,,
5676,3/11/2022 21:26,37.798,,,,
5677,3/11/2022 22:26,37.702,,,,
5678,3/11/2022 23:26,37.751,,,,
5679,3/12/2022 0:26,37.465,,,,
5680,3/12/2022 1:26,37.179,,,,
5681,3/12/2022 2:26,37.225,,,,
5682,3/12/2022 3:26,37.225,,,,
5683,3/12/2022 4:26,37.274,,,,
5684,3/12/2022 5:26,37.225,,,,
5685,3/12/2022 6:26,37.369,,,,
5686,3/12/2022 7:26,37.274,,,,
5687,3/12/2022 8:26,37.369,,,,
5688,3/12/2022 9:26,37.513,,,,
5689,3/12/2022 10:26,37.56,,,,
5690,3/12/2022 11:26,37.56,,,,
5691,3/12/2022 12:26,37.656,,,,
5692,3/12/2022 13:26,37.56,,,,
5693,3/12/2022 14:26,37.513,,,,
5694,3/12/2022 15:26,37.656,,,,
5695,3/12/2022 16:26,37.702,,,,
5696,3/12/2022 17:26,37.702,,,,
5697,3/12/2022 18:26,37.798,,,,
5698,3/12/2022 19:26,37.893,,,,
5699,3/12/2022 20:26,37.893,,,,
5700,3/12/2022 21:26,37.893,,,,
5701,3/12/2022 22:26,37.846,,,,
5702,3/12/2022 23:26,37.751,,,,
5703,3/13/2022 0:26,37.56,,,,
5704,3/13/2022 1:26,37.513,,,,
5705,3/13/2022 2:26,37.56,,,,
5706,3/13/2022 3:26,37.274,,,,
5707,3/13/2022 4:26,37.321,,,,
5708,3/13/2022 5:26,37.225,,,,
5709,3/13/2022 6:26,37.274,,,,
5710,3/13/2022 7:26,37.274,,,,
5711,3/13/2022 8:26,37.416,,,,
5712,3/13/2022 9:26,37.702,,,,
5713,3/13/2022 10:26,37.846,,,,
5714,3/13/2022 11:26,37.942,,,,
5715,3/13/2022 12:26,38.084,,,,
5716,3/13/2022 13:26,38.037,,,,
5717,3/13/2022 14:26,38.131,,,,
5718,3/13/2022 15:26,38.037,,,,
5719,3/13/2022 16:26,37.942,,,,
5720,3/13/2022 17:26,37.846,,,,
5721,3/13/2022 18:26,37.798,,,,
5722,3/13/2022 19:26,37.751,,,,
5723,3/13/2022 20:26,37.609,,,,
5724,3/13/2022 21:26,37.465,,,,
5725,3/13/2022 22:26,37.035,,,,
5726,3/13/2022 23:26,37.035,,,,
5727,3/14/2022 0:26,37.081,,,,
5728,3/14/2022 1:26,36.939,,,,
5729,3/14/2022 2:26,37.035,,,,
5730,3/14/2022 3:26,37.081,,,,
5731,3/14/2022 4:26,37.274,,,,
5732,3/14/2022 5:26,37.321,,,,
5733,3/14/2022 6:26,37.513,,,,
5734,3/14/2022 7:26,37.656,,,,
5735,3/14/2022 8:26,37.56,,,,
5736,3/14/2022 9:26,37.609,,,,
5737,3/14/2022 10:26,37.465,,,,
5738,3/14/2022 11:26,37.846,,,,
5739,3/14/2022 12:26,37.989,,,,
5740,3/14/2022 13:26,38.322,,,,
5741,3/14/2022 14:26,38.368,,,,
5742,3/14/2022 15:26,38.037,,,,
5743,3/14/2022 16:26,37.846,,,,
5744,3/14/2022 17:26,37.702,,,,
5745,3/14/2022 18:26,37.656,,,,
5746,3/14/2022 19:26,37.656,,,,
5747,3/14/2022 20:26,37.751,,,,
5748,3/14/2022 21:26,37.751,,,,
5749,3/14/2022 22:26,37.656,,,,
5750,3/14/2022 23:26,37.274,,,,
5751,3/15/2022 0:26,37.369,,,,
5752,3/15/2022 1:26,37.656,,,,
5753,3/15/2022 2:26,37.321,,,,
5754,3/15/2022 3:26,37.274,,,,
5755,3/15/2022 4:26,37.465,,,,
5756,3/15/2022 5:26,37.513,,,,
5757,3/15/2022 6:26,37.56,,,,
5758,3/15/2022 7:26,37.656,,,,
5759,3/15/2022 8:26,37.751,,,,
5760,3/15/2022 9:26,37.798,,,,
5761,3/15/2022 10:26,37.893,,,,
5762,3/15/2022 11:26,37.989,,,,
5763,3/15/2022 12:26,38.084,,,,
5764,3/15/2022 13:26,39.124,,,,
5765,3/15/2022 14:26,43.488,,,,
5766,3/15/2022 15:26,42.247,,,,
5767,3/15/2022 16:26,40.579,,,,
5768,3/15/2022 17:26,37.751,,,,
5769,3/15/2022 18:26,37.656,,,,
5770,3/15/2022 19:26,37.846,,,,
5771,3/15/2022 20:26,37.751,,,,
5772,3/15/2022 21:26,37.751,,,,
5773,3/15/2022 22:26,37.751,,,,
5774,3/15/2022 23:26,37.702,,,,
5775,3/16/2022 0:26,37.846,,,,
5776,3/16/2022 1:26,37.846,,,,
5777,3/16/2022 2:26,37.179,,,,
5778,3/16/2022 3:26,36.169,,,,
5779,3/16/2022 4:26,37.56,,,,
5780,3/16/2022 5:26,37.656,,,,
5781,3/16/2022 6:26,37.702,,,,
5782,3/16/2022 7:26,37.656,,,,
5783,3/16/2022 8:26,37.702,,,,
5784,3/16/2022 9:26,37.798,,,,
5785,3/16/2022 10:26,37.846,,,,
5786,3/16/2022 11:26,37.893,,,,
5787,3/16/2022 12:26,38.084,,,,
5788,3/16/2022 13:26,38.084,,,,
5789,3/16/2022 14:26,38.179,,,,
5790,3/16/2022 15:26,39.407,,,,
5791,3/16/2022 16:26,39.078,,,,
5792,3/16/2022 17:26,38.037,,,,
5793,3/16/2022 18:26,37.942,,,,
5794,3/16/2022 19:26,37.893,,,,
5795,3/16/2022 20:26,37.893,,,,
5796,3/16/2022 21:26,37.798,,,,
5797,3/16/2022 22:26,37.846,,,,
5798,3/16/2022 23:26,37.846,,,,
5799,3/17/2022 0:26,37.798,,,,
5800,3/17/2022 1:26,37.798,,,,
5801,3/17/2022 2:26,37.798,,,,
5802,3/17/2022 3:26,38.131,,,,
5803,3/17/2022 4:26,38.415,,,,
5804,3/17/2022 5:26,37.702,,,,
5805,3/17/2022 6:26,37.702,,,,
5806,3/17/2022 7:26,37.751,,,,
5807,3/17/2022 8:26,37.846,,,,
5808,3/17/2022 9:26,37.893,,,,
5809,3/17/2022 10:26,37.942,,,,
5810,3/17/2022 11:26,37.989,,,,
5811,3/17/2022 12:26,37.942,,,,
5812,3/17/2022 13:26,38.226,,,,
5813,3/17/2022 14:26,38.273,,,,
5814,3/17/2022 15:26,39.313,,,,
5815,3/17/2022 16:26,40.158,,,,
5816,3/17/2022 17:26,39.407,,,,
5817,3/17/2022 18:26,38.131,,,,
5818,3/17/2022 19:26,37.989,,,,
5819,3/17/2022 20:26,37.942,,,,
5820,3/17/2022 21:26,37.942,,,,
5821,3/17/2022 22:26,37.846,,,,
5822,3/17/2022 23:26,37.846,,,,
5823,3/18/2022 0:26,37.893,,,,
5824,3/18/2022 1:26,37.893,,,,
5825,3/18/2022 2:26,37.942,,,,
5826,3/18/2022 3:26,38.084,,,,
5827,3/18/2022 4:26,38.748,,,,
5828,3/18/2022 5:26,38.795,,,,
5829,3/18/2022 6:26,37.751,,,,
5830,3/18/2022 7:26,37.846,,,,
5831,3/18/2022 8:26,37.942,,,,
5832,3/18/2022 9:26,37.893,,,,
5833,3/18/2022 10:26,38.037,,,,
5834,3/18/2022 11:26,38.037,,,,
5835,3/18/2022 12:26,38.084,,,,
5836,3/18/2022 13:26,38.795,,,,
5837,3/18/2022 14:26,38.7,,,,
5838,3/18/2022 15:26,39.454,,,,
5839,3/18/2022 16:26,40.298,,,,
5840,3/18/2022 17:26,38.889,,,,
5841,3/18/2022 18:26,38.322,,,,
5842,3/18/2022 19:26,38.226,,,,
5843,3/18/2022 20:26,38.511,,,,
5844,3/18/2022 21:26,38.368,,,,
5845,3/18/2022 22:26,38.322,,,,
5846,3/18/2022 23:26,38.084,,,,
5847,3/19/2022 0:26,38.084,,,,
5848,3/19/2022 1:26,38.131,,,,
5849,3/19/2022 2:26,38.368,,,,
5850,3/19/2022 3:26,38.273,,,,
5851,3/19/2022 4:26,38.653,,,,
5852,3/19/2022 5:26,38.889,,,,
5853,3/19/2022 6:26,38.557,,,,
5854,3/19/2022 7:26,38.464,,,,
5855,3/19/2022 8:26,38.415,,,,
5856,3/19/2022 9:26,38.322,,,,
5857,3/19/2022 10:26,38.273,,,,
5858,3/19/2022 11:26,38.368,,,,
5859,3/19/2022 12:26,38.511,,,,
5860,3/19/2022 13:26,38.415,,,,
5861,3/19/2022 14:26,38.7,,,,
5862,3/19/2022 15:26,38.7,,,,
5863,3/19/2022 16:26,38.606,,,,
5864,3/19/2022 17:26,38.937,,,,
5865,3/19/2022 18:26,38.653,,,,
5866,3/19/2022 19:26,38.606,,,,
5867,3/19/2022 20:26,38.557,,,,
5868,3/19/2022 21:26,38.511,,,,
5869,3/19/2022 22:26,38.464,,,,
5870,3/19/2022 23:26,38.511,,,,
5871,3/20/2022 0:26,38.511,,,,
5872,3/20/2022 1:26,38.368,,,,
5873,3/20/2022 2:26,38.511,,,,
5874,3/20/2022 3:26,38.511,,,,
5875,3/20/2022 4:26,38.464,,,,
5876,3/20/2022 5:26,38.606,,,,
5877,3/20/2022 6:26,38.889,,,,
5878,3/20/2022 7:26,38.557,,,,
5879,3/20/2022 8:26,38.464,,,,
5880,3/20/2022 9:26,38.606,,,,
5881,3/20/2022 10:26,38.653,,,,
5882,3/20/2022 11:26,38.606,,,,
5883,3/20/2022 12:26,38.795,,,,
5884,3/20/2022 13:26,39.031,,,,
5885,3/20/2022 14:26,38.984,,,,
5886,3/20/2022 15:26,39.031,,,,
5887,3/20/2022 16:26,38.937,,,,
5888,3/20/2022 17:26,38.842,,,,
5889,3/20/2022 18:26,38.415,,,,
5890,3/20/2022 19:26,38.606,,,,
5891,3/20/2022 20:26,38.606,,,,
5892,3/20/2022 21:26,38.606,,,,
5893,3/20/2022 22:26,38.511,,,,
5894,3/20/2022 23:26,38.511,,,,
5895,3/21/2022 0:26,38.415,,,,
5896,3/21/2022 1:26,38.322,,,,
5897,3/21/2022 2:26,38.368,,,,
5898,3/21/2022 3:26,38.415,,,,
5899,3/21/2022 4:26,38.368,,,,
5900,3/21/2022 5:26,38.226,,,,
5901,3/21/2022 6:26,36.698,,,,
5902,3/21/2022 7:26,40.251,,,,
5903,3/21/2022 8:26,39.124,,,,
5904,3/21/2022 9:26,38.795,,,,
5905,3/21/2022 10:26,38.984,,,,
5906,3/21/2022 11:26,39.22,,,,
5907,3/21/2022 12:26,38.984,,,,
5908,3/21/2022 13:26,38.653,,,,
5909,3/21/2022 14:26,38.653,,,,
5910,3/21/2022 15:26,38.937,,,,
5911,3/21/2022 16:26,38.889,,,,
5912,3/21/2022 17:26,38.606,,,,
5913,3/21/2022 18:26,35.976,,,,
5914,3/21/2022 19:26,34.907,,,,
5915,3/21/2022 20:26,34.075,,,,
5916,3/21/2022 21:26,38.226,,,,
5917,3/21/2022 22:26,38.131,,,,
5918,3/21/2022 23:26,38.273,,,,
5919,3/22/2022 0:26,38.322,,,,
5920,3/22/2022 1:26,38.322,,,,
5921,3/22/2022 2:26,38.273,,,,
5922,3/22/2022 3:26,38.273,,,,
5923,3/22/2022 4:26,37.656,,,,
5924,3/22/2022 5:26,37.56,,,,
5925,3/22/2022 6:26,33.089,,,,
5926,3/22/2022 7:26,34.858,,,,
5927,3/22/2022 8:26,37.942,,,,
5928,3/22/2022 9:26,40.345,,,,
5929,3/22/2022 10:26,39.173,,,,
5930,3/22/2022 11:26,39.267,,,,
5931,3/22/2022 12:26,38.984,,,,
5932,3/22/2022 13:26,38.7,,,,
5933,3/22/2022 14:26,38.795,,,,
5934,3/22/2022 15:26,38.795,,,,
5935,3/22/2022 16:26,39.078,,,,
5936,3/22/2022 17:26,38.889,,,,
5937,3/22/2022 18:26,33.78,,,,
5938,3/22/2022 19:26,31.942,,,,
5939,3/22/2022 20:26,31.289,,,,
5940,3/22/2022 21:26,30.884,,,,
5941,3/22/2022 22:26,37.13,,,,
5942,3/22/2022 23:26,37.942,,,,
5943,3/23/2022 0:26,37.942,,,,
5944,3/23/2022 1:26,38.037,,,,
5945,3/23/2022 2:26,38.179,,,,
5946,3/23/2022 3:26,38.131,,,,
5947,3/23/2022 4:26,37.893,,,,
5948,3/23/2022 5:26,37.179,,,,
5949,3/23/2022 6:26,37.035,,,,
5950,3/23/2022 7:26,37.56,,,,
5951,3/23/2022 8:26,40.485,,,,
5952,3/23/2022 9:26,44.263,,,,
5953,3/23/2022 10:26,47.826,,,,
5954,3/23/2022 11:26,40.345,,,,
5955,3/23/2022 12:26,39.407,,,,
5956,3/23/2022 13:26,39.078,,,,
5957,3/23/2022 14:26,38.889,,,,
5958,3/23/2022 15:26,39.078,,,,
5959,3/23/2022 16:26,39.313,,,,
5960,3/23/2022 17:26,39.267,,,,
5961,3/23/2022 18:26,39.173,,,,
5962,3/23/2022 19:26,36.795,,,,
5963,3/23/2022 20:26,34.468,,,,
5964,3/23/2022 21:26,33.485,,,,
5965,3/23/2022 22:26,38.037,,,,
5966,3/23/2022 23:26,38.322,,,,
5967,3/24/2022 0:26,38.464,,,,
5968,3/24/2022 1:26,38.464,,,,
5969,3/24/2022 2:26,38.415,,,,
5970,3/24/2022 3:26,38.464,,,,
5971,3/24/2022 4:26,38.464,,,,
5972,3/24/2022 5:26,38.322,,,,
5973,3/24/2022 6:26,38.322,,,,
5974,3/24/2022 7:26,38.322,,,,
5975,3/24/2022 8:26,38.464,,,,
5976,3/24/2022 9:26,38.653,,,,
5977,3/24/2022 10:26,39.407,,,,
5978,3/24/2022 11:26,38.511,,,,
5979,3/24/2022 12:26,38.511,,,,
5980,3/24/2022 13:26,38.464,,,,
5981,3/24/2022 14:26,38.464,,,,
5982,3/24/2022 15:26,38.464,,,,
5983,3/24/2022 16:26,38.415,,,,
5984,3/24/2022 17:26,38.464,,,,
5985,3/24/2022 18:26,38.557,,,,
5986,3/24/2022 19:26,38.511,,,,
5987,3/24/2022 20:26,38.511,,,,
5988,3/24/2022 21:26,38.511,,,,
5989,3/24/2022 22:26,38.511,,,,
5990,3/24/2022 23:26,38.464,,,,
5991,3/25/2022 0:26,38.415,,,,
5992,3/25/2022 1:26,38.415,,,,
5993,3/25/2022 2:26,38.415,,,,
5994,3/25/2022 3:26,38.464,,,,
5995,3/25/2022 4:26,38.464,,,,
5996,3/25/2022 5:26,38.511,,,,
5997,3/25/2022 6:26,38.464,,,,
5998,3/25/2022 7:26,38.511,,,,
5999,3/25/2022 8:26,38.511,,,,
6000,3/25/2022 9:26,38.557,,,,
6001,3/25/2022 10:26,38.842,,,,
6002,3/25/2022 11:26,38.7,,,,
6003,3/25/2022 12:26,38.7,,,,
6004,3/25/2022 13:26,38.7,,,,
6005,3/25/2022 14:26,38.842,,,,
6006,3/25/2022 15:26,38.795,,,,
6007,3/25/2022 16:26,38.748,,,,
6008,3/25/2022 17:26,38.653,,,,
6009,3/25/2022 18:26,38.748,,,,
6010,3/25/2022 19:26,38.606,,,,
6011,3/25/2022 20:26,38.7,,,,
6012,3/25/2022 21:26,38.653,,,,
6013,3/25/2022 22:26,38.653,,,,
6014,3/25/2022 23:26,38.653,,,,
6015,3/26/2022 0:26,38.606,,,,
6016,3/26/2022 1:26,38.606,,,,
6017,3/26/2022 2:26,38.511,,,,
6018,3/26/2022 3:26,38.511,,,,
6019,3/26/2022 4:26,38.511,,,,
6020,3/26/2022 5:26,38.511,,,,
6021,3/26/2022 6:26,38.511,,,,
6022,3/26/2022 7:26,38.557,,,,
6023,3/26/2022 8:26,38.653,,,,
6024,3/26/2022 9:26,38.842,,,,
6025,3/26/2022 10:26,39.031,,,,
6026,3/26/2022 11:26,39.596,,,,
6027,3/26/2022 12:26,39.596,,,,
6028,3/26/2022 13:26,39.407,,,,
6029,3/26/2022 14:26,39.502,,,,
6030,3/26/2022 15:26,39.124,,,,
6031,3/26/2022 16:26,39.313,,,,
6032,3/26/2022 17:26,39.267,,,,
6033,3/26/2022 18:26,39.22,,,,
6034,3/26/2022 19:26,39.22,,,,
6035,3/26/2022 20:26,39.173,,,,
6036,3/26/2022 21:26,39.36,,,,
6037,3/26/2022 22:26,39.173,,,,
6038,3/26/2022 23:26,39.124,,,,
6039,3/27/2022 0:26,39.078,,,,
6040,3/27/2022 1:26,39.267,,,,
6041,3/27/2022 2:26,39.267,,,,
6042,3/27/2022 3:26,39.078,,,,
6043,3/27/2022 4:26,38.984,,,,
6044,3/27/2022 5:26,38.937,,,,
6045,3/27/2022 6:26,38.889,,,,
6046,3/27/2022 7:26,38.984,,,,
6047,3/27/2022 8:26,39.078,,,,
6048,3/27/2022 9:26,39.173,,,,
6049,3/27/2022 10:26,39.549,,,,
6050,3/27/2022 11:26,39.454,,,,
6051,3/27/2022 12:26,41.09,,,,
6052,3/27/2022 13:26,40.485,,,,
